,season,league_name,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
8148,2024,UEFA Europa League,2025-03-13,Lazio,Plzen,1.0,1.0,0.0,0.0,D
8149,2024,UEFA Europa League,2025-03-13,Manchester United,Real Sociedad,4.0,1.0,1.0,1.0,H
8150,2024,UEFA Europa League,2025-03-13,Tottenham,AZ Alkmaar,3.0,1.0,1.0,0.0,H
8151,2024,UEFA Europa League,2025-03-13,Lyon,FCSB,4.0,0.0,2.0,0.0,H
8152,2024,UEFA Europa League,2025-03-13,Rangers,Fenerbahce,0.0,2.0,0.0,1.0,A
8153,2024,UEFA Europa League,2025-04-10,Bodo/Glimt,Lazio,2.0,0.0,0.0,0.0,H
8154,2024,UEFA Europa League,2025-04-10,Lyon,Manchester United,2.0,2.0,1.0,1.0,D
8155,2024,UEFA Europa League,2025-04-10,Rangers,Athletic Club,0.0,0.0,0.0,0.0,D
8156,2024,UEFA Europa League,2025-04-10,Tottenham,Eintracht Frankfurt,1.0,1.0,1.0,1.0,D
8157,2024,UEFA Europa League,2025-04-17,Manchester United,Lyon,2.0,2.0,2.0,0.0,D
8158,2024,UEFA Europa League,2025-04-17,Eintracht Frankfurt,Tottenham,0.0,1.0,0.0,1.0,A
8159,2024,UEFA Europa League,2025-04-17,Lazio,Bodo/Glimt,2.0,0.0,1.0,0.0,H
8160,2024,UEFA Europa League,2025-04-17,Athletic Club,Rangers,2.0,0.0,1.0,0.0,H
8161,2024,UEFA Europa League,2025-05-01,Tottenham,Bodo/Glimt,3.0,1.0,2.0,0.0,H
8162,2024,UEFA Europa League,2025-05-01,Athletic Club,Manchester United,0.0,3.0,0.0,3.0,A
8163,2024,UEFA Europa League,2025-05-08,Bodo/Glimt,Tottenham,0.0,2.0,0.0,0.0,A
8164,2024,UEFA Europa League,2025-05-08,Manchester United,Athletic Club,4.0,1.0,0.0,1.0,H
8165,2024,UEFA Europa League,2025-05-21,Tottenham,Manchester United,1.0,0.0,1.0,0.0,H
