,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
131,can,2019,2019-03-23,Niger,Egypt,1,1,0,1,D
132,can,2019,2019-03-23,Zambia,Namibia,4,1,1,3,H
133,can,2019,2019-03-23,Guinea-Bissau,Mozambique,2,2,1,1,D
134,can,2019,2019-03-23,Ivory Coast,Rwanda,3,0,1,2,H
135,can,2019,2019-03-23,Ghana,Kenya,1,0,0,1,H
136,can,2019,2019-03-23,Senegal,Madagascar,2,0,1,1,H
137,can,2019,2019-03-23,Mali,South Sudan,3,0,2,1,H
138,can,2019,2019-03-24,Congo DR,Liberia,1,0,0,1,H
139,can,2019,2019-03-24,Zimbabwe,Congo,2,0,2,0,H
140,can,2019,2019-03-24,Central African Republic,Guinea,0,0,0,0,D
141,can,2019,2019-03-24,Tanzania,Uganda,3,0,1,2,H
142,can,2019,2019-03-24,Benin,Togo,2,1,1,1,H
143,can,2019,2019-03-24,Cape Verde Islands,Lesotho,0,0,0,0,D
144,can,2019,2019-06-21,Egypt,Zimbabwe,1,0,1,0,H
145,can,2019,2019-06-22,Congo DR,Uganda,0,2,0,0,A
146,can,2019,2019-06-22,Nigeria,Burundi,1,0,0,1,H
147,can,2019,2019-06-22,Guinea,Madagascar,2,2,1,1,D
148,can,2019,2019-06-23,Morocco,Namibia,1,0,0,1,H
149,can,2019,2019-06-23,Senegal,Tanzania,2,0,1,1,H
150,can,2019,2019-06-23,Algeria,Kenya,2,0,2,0,H
151,can,2019,2019-06-24,Ivory Coast,South Africa,1,0,0,1,H
152,can,2019,2019-06-24,Tunisia,Angola,1,1,1,0,D
153,can,2019,2019-06-24,Mali,Mauritania,4,1,2,2,H
154,can,2019,2019-06-25,Cameroon,Guinea-Bissau,2,0,0,2,H
155,can,2019,2019-06-25,Ghana,Benin,2,2,2,0,D
156,can,2019,2019-06-26,Nigeria,Guinea,1,0,0,1,H
157,can,2019,2019-06-26,Uganda,Zimbabwe,1,1,1,0,D
158,can,2019,2019-06-26,Egypt,Congo DR,2,0,2,0,H
159,can,2019,2019-06-27,Madagascar,Burundi,1,0,0,1,H
160,can,2019,2019-06-27,Senegal,Algeria,0,1,0,0,A
161,can,2019,2019-06-27,Kenya,Tanzania,3,2,1,2,H
162,can,2019,2019-06-28,Tunisia,Mali,1,1,0,1,D
163,can,2019,2019-06-28,Morocco,Ivory Coast,1,0,1,0,H
164,can,2019,2019-06-28,South Africa,Namibia,1,0,0,1,H
165,can,2019,2019-06-29,Mauritania,Angola,0,0,0,0,D
166,can,2019,2019-06-29,Cameroon,Ghana,0,0,0,0,D
167,can,2019,2019-06-29,Benin,Guinea-Bissau,0,0,0,0,D
168,can,2019,2019-06-30,Madagascar,Nigeria,2,0,1,1,H
169,can,2019,2019-06-30,Burundi,Guinea,0,2,0,0,A
170,can,2019,2019-06-30,Uganda,Egypt,0,2,0,0,A
171,can,2019,2019-06-30,Zimbabwe,Congo DR,0,4,0,0,A
172,can,2019,2019-07-01,Namibia,Ivory Coast,1,4,0,1,A
173,can,2019,2019-07-01,South Africa,Morocco,0,1,0,0,A
174,can,2019,2019-07-01,Tanzania,Algeria,0,3,0,0,A
175,can,2019,2019-07-01,Kenya,Senegal,0,3,0,0,A
176,can,2019,2019-07-02,Guinea-Bissau,Ghana,0,2,0,0,A
177,can,2019,2019-07-02,Benin,Cameroon,0,0,0,0,D
178,can,2019,2019-07-02,Mauritania,Tunisia,0,0,0,0,D
179,can,2019,2019-07-02,Angola,Mali,0,1,0,0,A
180,can,2019,2019-07-05,Uganda,Senegal,0,1,0,0,A
181,can,2019,2019-07-06,Nigeria,Cameroon,3,2,1,2,H
182,can,2019,2019-07-06,Egypt,South Africa,0,1,0,0,A
183,can,2019,2019-07-07,Algeria,Guinea,3,0,1,2,H
184,can,2019,2019-07-08,Mali,Ivory Coast,0,1,0,0,A
185,can,2019,2019-07-10,Senegal,Benin,1,0,0,1,H
186,can,2019,2019-07-10,Nigeria,South Africa,2,1,1,1,H
187,can,2019,2019-07-11,Madagascar,Tunisia,0,3,0,0,A
188,can,2019,2019-07-14,Algeria,Nigeria,2,1,1,1,H
189,can,2019,2019-07-17,Tunisia,Nigeria,0,1,0,0,A
190,can,2019,2019-07-19,Senegal,Algeria,0,1,0,0,A
