,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
2037,bundesliga_2,2024,2025-04-25,Hertha BSC,1. FC Magdeburg,1,1,1,0,D
2038,bundesliga_2,2024,2025-04-25,SpVgg Greuther Fürth,SSV Ulm 1846,0,1,0,0,A
2039,bundesliga_2,2024,2025-04-26,SSV Jahn Regensburg,Eintracht Braunschweig,1,1,1,0,D
2040,bundesliga_2,2024,2025-04-26,SC Paderborn 07,SV Elversberg,1,1,0,1,D
2041,bundesliga_2,2024,2025-04-26,Preußen Münster,SV Darmstadt 98,1,1,0,1,D
2042,bundesliga_2,2024,2025-04-26,Fortuna Düsseldorf,1. FC Nürnberg,3,3,0,3,D
2043,bundesliga_2,2024,2025-04-27,Hannover 96,1.FC Köln,1,0,0,1,H
2044,bundesliga_2,2024,2025-04-27,Hamburger SV,Karlsruher SC,1,2,1,0,A
2045,bundesliga_2,2024,2025-04-27,1. FC Kaiserslautern,FC Schalke 04,2,1,1,1,H
2046,bundesliga_2,2024,2025-05-02,FC Schalke 04,SC Paderborn 07,0,2,0,0,A
2047,bundesliga_2,2024,2025-05-02,1. FC Magdeburg,Preußen Münster,0,5,0,0,A
2048,bundesliga_2,2024,2025-05-03,SV Darmstadt 98,Hamburger SV,0,4,0,0,A
2049,bundesliga_2,2024,2025-05-03,Eintracht Braunschweig,Fortuna Düsseldorf,2,2,1,1,D
2050,bundesliga_2,2024,2025-05-03,SSV Ulm 1846,Hannover 96,1,2,0,1,A
2051,bundesliga_2,2024,2025-05-03,1.FC Köln,SSV Jahn Regensburg,1,1,0,1,D
2052,bundesliga_2,2024,2025-05-04,Hertha BSC,SpVgg Greuther Fürth,1,0,1,0,H
2053,bundesliga_2,2024,2025-05-04,1. FC Nürnberg,SV Elversberg,1,3,1,0,A
2054,bundesliga_2,2024,2025-05-04,Karlsruher SC,1. FC Kaiserslautern,2,2,1,1,D
2055,bundesliga_2,2024,2025-05-09,1. FC Nürnberg,1.FC Köln,1,2,0,1,A
2056,bundesliga_2,2024,2025-05-09,Preußen Münster,Hertha BSC,2,0,1,1,H
2057,bundesliga_2,2024,2025-05-10,Fortuna Düsseldorf,FC Schalke 04,2,0,0,2,H
2058,bundesliga_2,2024,2025-05-10,SC Paderborn 07,1. FC Magdeburg,2,1,1,1,H
2059,bundesliga_2,2024,2025-05-10,SV Elversberg,Eintracht Braunschweig,3,0,3,0,H
2060,bundesliga_2,2024,2025-05-10,Hamburger SV,SSV Ulm 1846,6,1,3,3,H
2061,bundesliga_2,2024,2025-05-11,Hannover 96,SpVgg Greuther Fürth,1,1,0,1,D
2062,bundesliga_2,2024,2025-05-11,SSV Jahn Regensburg,Karlsruher SC,2,2,1,1,D
2063,bundesliga_2,2024,2025-05-11,1. FC Kaiserslautern,SV Darmstadt 98,2,1,2,0,H
2064,bundesliga_2,2024,2025-05-18,Hertha BSC,Hannover 96,1,1,1,0,D
2065,bundesliga_2,2024,2025-05-18,FC Schalke 04,SV Elversberg,1,2,0,1,A
2066,bundesliga_2,2024,2025-05-18,SpVgg Greuther Fürth,Hamburger SV,3,2,1,2,H
2067,bundesliga_2,2024,2025-05-18,1. FC Magdeburg,Fortuna Düsseldorf,4,2,0,4,H
2068,bundesliga_2,2024,2025-05-18,SV Darmstadt 98,SSV Jahn Regensburg,3,1,0,3,H
2069,bundesliga_2,2024,2025-05-18,1.FC Köln,1. FC Kaiserslautern,4,0,2,2,H
2070,bundesliga_2,2024,2025-05-18,Eintracht Braunschweig,1. FC Nürnberg,1,4,0,1,A
2071,bundesliga_2,2024,2025-05-18,Karlsruher SC,SC Paderborn 07,3,0,0,3,H
2072,bundesliga_2,2024,2025-05-18,SSV Ulm 1846,Preußen Münster,2,2,1,1,D
2073,bundesliga_2,2024,2025-05-23,FC Saarbrücken,Eintracht Braunschweig,0,2,0,0,A
