,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1307,2024,2024-12-06,Sarmiento Junin,Defensa Y Justicia,1,1,1,0,D
1308,2024,2024-12-07,Lanus,Instituto Cordoba,2,0,0,2,H
1309,2024,2024-12-07,Union Santa Fe,Velez Sarsfield,1,0,0,1,H
1310,2024,2024-12-08,Central Cordoba de Santiago,Racing Club,3,1,2,1,H
1311,2024,2024-12-08,Gimnasia L.P.,Talleres Cordoba,0,1,0,0,A
1312,2024,2024-12-08,Godoy Cruz,Banfield,4,0,1,3,H
1313,2024,2024-12-08,River Plate,Rosario Central,4,0,1,3,H
1314,2024,2024-12-09,Newells Old Boys,Boca Juniors,0,1,0,0,A
1315,2024,2024-12-09,Tigre,Independ. Rivadavia,0,2,0,0,A
1316,2024,2024-12-09,Belgrano Cordoba,Estudiantes L.P.,2,2,1,1,D
1317,2024,2024-12-09,Argentinos JRS,San Lorenzo,1,0,1,0,H
1318,2024,2024-12-10,Huracan,Platense,1,0,0,1,H
1319,2024,2024-12-10,Independiente,Atletico Tucuman,2,1,1,1,H
1320,2024,2024-12-13,Estudiantes L.P.,Argentinos JRS,2,2,1,1,D
1321,2024,2024-12-13,Barracas Central,Lanus,3,3,1,2,D
1322,2024,2024-12-14,Banfield,Sarmiento Junin,1,1,0,1,D
1323,2024,2024-12-14,San Lorenzo,Tigre,0,1,0,0,A
1324,2024,2024-12-14,Rosario Central,Belgrano Cordoba,2,1,1,1,H
1325,2024,2024-12-14,Instituto Cordoba,Godoy Cruz,1,3,1,0,A
1326,2024,2024-12-14,Boca Juniors,Independiente,0,0,0,0,D
1327,2024,2024-12-15,Racing Club,River Plate,1,0,1,0,H
1328,2024,2024-12-15,Defensa Y Justicia,Union Santa Fe,0,0,0,0,D
1329,2024,2024-12-15,Platense,Gimnasia L.P.,1,0,1,0,H
1330,2024,2024-12-15,Velez Sarsfield,Huracan,2,0,2,0,H
1331,2024,2024-12-15,Talleres Cordoba,Newells Old Boys,1,3,0,1,A
1332,2024,2024-12-17,Atletico Tucuman,Central Cordoba de Santiago,2,0,1,1,H
1333,2024,2024-12-17,Independ. Rivadavia,Deportivo Riestra,0,0,0,0,D
