,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
937,2023,2023-07-24,Racing Club,Central Cordoba de Santiago,3,1,2,1,H
938,2023,2023-07-24,Boca Juniors,Newells Old Boys,2,1,1,1,H
939,2023,2023-07-25,Barracas Central,Arsenal Sarandi,0,0,0,0,D
940,2023,2023-07-25,Colon Santa Fe,Tigre,1,3,0,1,A
941,2023,2023-07-25,Instituto Cordoba,Lanus,2,1,1,1,H
942,2023,2023-07-28,Union Santa Fe,Defensa Y Justicia,2,0,0,2,H
943,2023,2023-07-28,Argentinos JRS,Estudiantes L.P.,2,3,0,2,A
944,2023,2023-07-28,Belgrano Cordoba,Rosario Central,0,0,0,0,D
945,2023,2023-07-28,Newells Old Boys,Talleres Cordoba,1,1,1,0,D
946,2023,2023-07-29,River Plate,Racing Club,2,1,1,1,H
947,2023,2023-07-29,Central Cordoba de Santiago,Atletico Tucuman,0,2,0,0,A
948,2023,2023-07-29,Sarmiento Junin,Banfield,0,0,0,0,D
949,2023,2023-07-29,Independiente,Boca Juniors,0,2,0,0,A
950,2023,2023-07-29,Tigre,San Lorenzo,2,0,1,1,H
951,2023,2023-07-30,Lanus,Barracas Central,2,0,1,1,H
952,2023,2023-07-30,Arsenal Sarandi,Colon Santa Fe,2,0,1,1,H
953,2023,2023-07-30,Gimnasia L.P.,Platense,1,1,1,0,D
954,2023,2023-07-30,Huracan,Velez Sarsfield,1,0,1,0,H
955,2023,2023-07-30,Godoy Cruz,Instituto Cordoba,4,2,3,1,H
