,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
6765,2025-01-03,Guimaraes,Sporting CP,4,4,1,3,D
6766,2025-01-04,Moreirense,AVS,1,1,1,0,D
6767,2025-01-04,Benfica,SC Braga,1,2,0,1,A
6768,2025-01-04,Boavista,Arouca,1,3,0,1,A
6769,2025-01-05,Santa Clara,Farense,0,0,0,0,D
6770,2025-01-05,Casa Pia,Famalicao,1,1,1,0,D
6771,2025-01-05,Estrela,Estoril,2,4,0,2,A
6772,2025-01-06,GIL Vicente,Rio Ave,1,1,1,0,D
6773,2025-01-12,Nacional,FC Porto,2,0,2,0,H
6774,2025-01-17,Benfica,Famalicao,4,0,2,2,H
6775,2025-01-18,Santa Clara,Estoril,2,3,1,1,A
6776,2025-01-18,Rio Ave,Sporting CP,0,3,0,0,A
6777,2025-01-18,Guimaraes,Arouca,2,2,2,0,D
6778,2025-01-19,Moreirense,Farense,0,0,0,0,D
6779,2025-01-19,Nacional,AVS,3,1,3,0,H
6780,2025-01-19,Estrela,SC Braga,0,1,0,0,A
6781,2025-01-19,GIL Vicente,FC Porto,3,1,1,2,H
6782,2025-01-20,Boavista,Casa Pia,2,3,1,1,A
6783,2025-01-24,Arouca,Moreirense,1,0,0,1,H
6784,2025-01-25,Farense,Rio Ave,1,2,0,1,A
6785,2025-01-25,Famalicao,Estrela,0,0,0,0,D
6786,2025-01-25,Casa Pia,Benfica,3,1,1,2,H
6787,2025-01-25,Sporting CP,Nacional,2,0,1,1,H
6788,2025-01-26,Estoril,Guimaraes,1,0,0,1,H
6789,2025-01-26,FC Porto,Santa Clara,1,1,0,1,D
6790,2025-01-26,SC Braga,Boavista,3,0,2,1,H
6791,2025-01-27,AVS,GIL Vicente,1,0,0,1,H
6792,2025-01-31,Boavista,Famalicao,0,2,0,0,A
6793,2025-02-01,Nacional,Arouca,1,2,1,0,A
6794,2025-02-01,Santa Clara,Casa Pia,2,1,0,2,H
6795,2025-02-01,GIL Vicente,Estoril,1,2,1,0,A
6796,2025-02-01,Guimaraes,AVS,2,0,0,2,H
6797,2025-02-02,Sporting CP,Farense,3,1,2,1,H
6798,2025-02-02,Estrela,Benfica,2,3,1,1,A
6799,2025-02-03,Moreirense,SC Braga,1,2,1,0,A
6800,2025-02-03,Rio Ave,FC Porto,2,2,1,1,D
6801,2025-02-07,FC Porto,Sporting CP,1,1,0,1,D
6802,2025-02-08,AVS,Santa Clara,1,2,0,1,A
6803,2025-02-08,Benfica,Moreirense,3,2,3,0,H
6804,2025-02-08,Famalicao,Guimaraes,0,0,0,0,D
6805,2025-02-09,Estoril,Boavista,2,1,1,1,H
6806,2025-02-09,Farense,Nacional,0,2,0,0,A
6807,2025-02-09,SC Braga,GIL Vicente,2,0,1,1,H
6808,2025-02-09,Casa Pia,Estrela,1,0,1,0,H
6809,2025-02-10,Arouca,Rio Ave,1,1,0,1,D
6810,2025-02-14,Boavista,Estrela,0,1,0,0,A
6811,2025-02-15,Moreirense,Casa Pia,3,2,3,0,H
6812,2025-02-15,Nacional,Estoril,2,2,1,1,D
6813,2025-02-15,Santa Clara,Benfica,0,1,0,0,A
6814,2025-02-15,Sporting CP,Arouca,2,2,1,1,D
6815,2025-02-16,Rio Ave,AVS,1,1,0,1,D
6816,2025-02-16,Farense,FC Porto,0,1,0,0,A
6817,2025-02-16,Guimaraes,SC Braga,0,0,0,0,D
6818,2025-02-17,GIL Vicente,Famalicao,0,2,0,0,A
6819,2025-02-21,SC Braga,Nacional,1,0,1,0,H
6820,2025-02-22,Casa Pia,GIL Vicente,1,0,0,1,H
6821,2025-02-22,Benfica,Boavista,3,0,1,2,H
6822,2025-02-22,Estoril,Rio Ave,2,1,0,2,H
6823,2025-02-23,Arouca,Farense,2,2,0,2,D
6824,2025-02-23,Estrela,Santa Clara,0,0,0,0,D
6825,2025-02-23,AVS,Sporting CP,2,2,0,2,D
6826,2025-02-23,Famalicao,Moreirense,2,0,0,2,H
6827,2025-02-24,FC Porto,Guimaraes,1,1,0,1,D
6828,2025-03-01,Nacional,Famalicao,2,1,1,1,H
6829,2025-03-01,Arouca,FC Porto,0,2,0,0,A
6830,2025-03-01,Guimaraes,Casa Pia,1,0,0,1,H
6831,2025-03-02,Moreirense,Estrela,1,1,0,1,D
6832,2025-03-02,Boavista,Santa Clara,1,0,0,1,H
6833,2025-03-02,Farense,AVS,0,1,0,0,A
6834,2025-03-02,Rio Ave,SC Braga,2,1,1,1,H
6835,2025-03-03,Sporting CP,Estoril,3,1,2,1,H
6836,2025-03-07,Estrela,GIL Vicente,1,1,0,1,D
