,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
4859,Championship,2024,2025-02-05,Coventry,Leeds,0,2,0,0,A
4860,Championship,2024,2025-02-08,West Brom,Sheffield Wednesday,2,1,0,2,H
4861,Championship,2024,2025-02-08,Sunderland,Watford,2,2,1,1,D
4862,Championship,2024,2025-02-08,Sheffield Utd,Portsmouth,2,1,1,1,H
4863,Championship,2024,2025-02-08,Norwich,Derby,1,1,0,1,D
4864,Championship,2024,2025-02-09,Bristol City,Swansea,0,1,0,0,A
4865,Championship,2024,2025-02-11,Watford,Leeds,0,4,0,0,A
4866,Championship,2024,2025-02-11,Derby,Oxford United,0,0,0,0,D
4867,Championship,2024,2025-02-11,Coventry,QPR,1,0,0,1,H
4868,Championship,2024,2025-02-11,Portsmouth,Cardiff,2,1,2,0,H
4869,Championship,2024,2025-02-11,Norwich,Preston,0,1,0,0,A
4870,Championship,2024,2025-02-12,Burnley,Hull City,2,0,2,0,H
4871,Championship,2024,2025-02-12,Bristol City,Stoke City,2,0,1,1,H
4872,Championship,2024,2025-02-12,Swansea,Sheffield Wednesday,0,1,0,0,A
4873,Championship,2024,2025-02-12,Sunderland,Luton,2,0,1,1,H
4874,Championship,2024,2025-02-12,Plymouth,Millwall,5,1,2,3,H
4875,Championship,2024,2025-02-12,West Brom,Blackburn,0,2,0,0,A
4876,Championship,2024,2025-02-12,Sheffield Utd,Middlesbrough,3,1,1,2,H
4877,Championship,2024,2025-02-14,QPR,Derby,4,0,2,2,H
4878,Championship,2024,2025-02-15,Cardiff,Bristol City,1,1,0,1,D
4879,Championship,2024,2025-02-15,Preston,Burnley,0,0,0,0,D
4880,Championship,2024,2025-02-15,Oxford United,Portsmouth,0,2,0,0,A
4881,Championship,2024,2025-02-15,Millwall,West Brom,1,1,1,0,D
4882,Championship,2024,2025-02-15,Hull City,Norwich,1,1,1,0,D
4883,Championship,2024,2025-02-15,Blackburn,Plymouth,2,0,0,2,H
4884,Championship,2024,2025-02-15,Middlesbrough,Watford,0,1,0,0,A
4885,Championship,2024,2025-02-15,Sheffield Wednesday,Coventry,1,2,0,1,A
4886,Championship,2024,2025-02-15,Stoke City,Swansea,3,1,0,3,H
4887,Championship,2024,2025-02-15,Luton,Sheffield Utd,0,1,0,0,A
4888,Championship,2024,2025-02-17,Leeds,Sunderland,2,1,0,2,H
4889,Championship,2024,2025-02-18,Preston,Millwall,1,1,0,1,D
4890,Championship,2024,2025-02-19,Luton,Plymouth,1,1,0,1,D
4891,Championship,2024,2025-02-21,Bristol City,Middlesbrough,2,1,0,2,H
4892,Championship,2024,2025-02-21,Burnley,Sheffield Wednesday,4,0,1,3,H
4893,Championship,2024,2025-02-22,Derby,Millwall,0,1,0,0,A
4894,Championship,2024,2025-02-22,Sunderland,Hull City,0,1,0,0,A
4895,Championship,2024,2025-02-22,Plymouth,Cardiff,1,1,0,1,D
4896,Championship,2024,2025-02-22,West Brom,Oxford United,2,0,1,1,H
4897,Championship,2024,2025-02-22,Norwich,Stoke City,4,2,1,3,H
4898,Championship,2024,2025-02-22,Swansea,Blackburn,3,0,2,1,H
4899,Championship,2024,2025-02-22,Coventry,Preston,2,1,2,0,H
4900,Championship,2024,2025-02-22,Portsmouth,QPR,2,1,0,2,H
4901,Championship,2024,2025-02-23,Watford,Luton,2,0,2,0,H
4902,Championship,2024,2025-02-24,Sheffield Utd,Leeds,1,3,1,0,A
4903,Championship,2024,2025-02-25,Cardiff,Hull City,1,0,0,1,H
4904,Championship,2024,2025-02-25,Stoke City,Middlesbrough,1,3,1,0,A
4905,Championship,2024,2025-02-28,Sheffield Wednesday,Sunderland,1,2,0,1,A
4906,Championship,2024,2025-03-01,Leeds,West Brom,1,1,1,0,D
4907,Championship,2024,2025-03-01,Blackburn,Norwich,1,1,0,1,D
4908,Championship,2024,2025-03-01,Oxford United,Coventry,2,3,0,2,A
4909,Championship,2024,2025-03-01,Middlesbrough,Derby,1,0,0,1,H
4910,Championship,2024,2025-03-01,QPR,Sheffield Utd,1,2,0,1,A
4911,Championship,2024,2025-03-01,Stoke City,Watford,0,0,0,0,D
4912,Championship,2024,2025-03-01,Luton,Portsmouth,1,0,1,0,H
4913,Championship,2024,2025-03-04,Cardiff,Burnley,1,2,1,0,A
4914,Championship,2024,2025-03-04,Millwall,Bristol City,0,2,0,0,A
4915,Championship,2024,2025-03-04,Preston,Swansea,0,0,0,0,D
4916,Championship,2024,2025-03-04,Hull City,Plymouth,2,0,0,2,H
4917,Championship,2024,2025-03-07,Norwich,Oxford United,1,1,1,0,D
4918,Championship,2024,2025-03-08,Watford,Millwall,1,2,1,0,A
4919,Championship,2024,2025-03-08,Coventry,Stoke City,3,2,2,1,H
4920,Championship,2024,2025-03-08,Burnley,Luton,4,0,2,2,H
4921,Championship,2024,2025-03-08,Bristol City,Hull City,1,1,0,1,D
4922,Championship,2024,2025-03-08,West Brom,QPR,1,0,1,0,H
4923,Championship,2024,2025-03-08,Sheffield Utd,Preston,1,0,0,1,H
4924,Championship,2024,2025-03-08,Derby,Blackburn,2,1,2,0,H
4925,Championship,2024,2025-03-08,Swansea,Middlesbrough,1,0,1,0,H
4926,Championship,2024,2025-03-08,Sunderland,Cardiff,2,1,1,1,H
4927,Championship,2024,2025-03-08,Plymouth,Sheffield Wednesday,0,3,0,0,A
4928,Championship,2024,2025-03-09,Portsmouth,Leeds,1,0,0,1,H
4929,Championship,2024,2025-03-11,Cardiff,Luton,1,2,0,1,A
4930,Championship,2024,2025-03-11,Burnley,West Brom,1,1,1,0,D
4931,Championship,2024,2025-03-11,Derby,Coventry,2,0,1,1,H
4932,Championship,2024,2025-03-11,Middlesbrough,QPR,2,1,1,1,H
4933,Championship,2024,2025-03-11,Norwich,Sheffield Wednesday,2,3,2,0,A
4934,Championship,2024,2025-03-11,Sunderland,Preston,1,1,0,1,D
4935,Championship,2024,2025-03-11,Sheffield Utd,Bristol City,1,1,0,1,D
4936,Championship,2024,2025-03-12,Watford,Swansea,1,0,1,0,H
4937,Championship,2024,2025-03-12,Leeds,Millwall,2,0,1,1,H
4938,Championship,2024,2025-03-12,Hull City,Oxford United,2,1,0,2,H
4939,Championship,2024,2025-03-12,Portsmouth,Plymouth,1,2,0,1,A
4940,Championship,2024,2025-03-12,Stoke City,Blackburn,1,0,1,0,H
4941,Championship,2024,2025-03-14,Bristol City,Norwich,2,1,2,0,H
4942,Championship,2024,2025-03-15,Millwall,Stoke City,1,0,0,1,H
4943,Championship,2024,2025-03-15,QPR,Leeds,2,2,2,0,D
4944,Championship,2024,2025-03-15,Preston,Portsmouth,2,1,0,2,H
4945,Championship,2024,2025-03-15,West Brom,Hull City,1,1,0,1,D
4946,Championship,2024,2025-03-15,Blackburn,Cardiff,1,2,1,0,A
4947,Championship,2024,2025-03-15,Swansea,Burnley,0,2,0,0,A
4948,Championship,2024,2025-03-15,Oxford United,Watford,1,0,0,1,H
4949,Championship,2024,2025-03-15,Coventry,Sunderland,3,0,2,1,H
4950,Championship,2024,2025-03-15,Plymouth,Derby,2,3,1,1,A
4951,Championship,2024,2025-03-15,Luton,Middlesbrough,0,0,0,0,D
4952,Championship,2024,2025-03-16,Sheffield Wednesday,Sheffield Utd,0,1,0,0,A
4953,Championship,2024,2025-03-28,Sheffield Utd,Coventry,3,1,2,1,H
4954,Championship,2024,2025-03-29,Watford,Plymouth,0,0,0,0,D
4955,Championship,2024,2025-03-29,Hull City,Luton,0,1,0,0,A
4956,Championship,2024,2025-03-29,Cardiff,Sheffield Wednesday,1,1,1,0,D
4957,Championship,2024,2025-03-29,Burnley,Bristol City,1,0,1,0,H
4958,Championship,2024,2025-03-29,Leeds,Swansea,2,2,1,1,D
4959,Championship,2024,2025-03-29,Middlesbrough,Oxford United,2,1,0,2,H
4960,Championship,2024,2025-03-29,Norwich,West Brom,1,0,0,1,H
4961,Championship,2024,2025-03-29,Stoke City,QPR,3,1,2,1,H
4962,Championship,2024,2025-03-29,Sunderland,Millwall,1,0,1,0,H
4963,Championship,2024,2025-03-29,Portsmouth,Blackburn,1,0,1,0,H
4964,Championship,2024,2025-04-02,Derby,Preston,2,0,0,2,H
4965,Championship,2024,2025-04-04,Blackburn,Middlesbrough,0,2,0,0,A
4966,Championship,2024,2025-04-05,West Brom,Sunderland,0,1,0,0,A
4967,Championship,2024,2025-04-05,Coventry,Burnley,1,2,1,0,A
4968,Championship,2024,2025-04-05,Luton,Leeds,1,1,1,0,D
4969,Championship,2024,2025-04-05,Bristol City,Watford,2,1,2,0,H
4970,Championship,2024,2025-04-05,Millwall,Portsmouth,2,1,0,2,H
4971,Championship,2024,2025-04-05,Preston,Stoke City,1,1,1,0,D
4972,Championship,2024,2025-04-05,QPR,Cardiff,0,0,0,0,D
4973,Championship,2024,2025-04-05,Sheffield Wednesday,Hull City,0,1,0,0,A
4974,Championship,2024,2025-04-05,Swansea,Derby,1,0,0,1,H
4975,Championship,2024,2025-04-05,Oxford United,Sheffield Utd,1,0,1,0,H
4976,Championship,2024,2025-04-05,Plymouth,Norwich,2,1,2,0,H
4977,Championship,2024,2025-04-08,Watford,Hull City,1,0,0,1,H
4978,Championship,2024,2025-04-08,Bristol City,West Brom,2,1,0,2,H
4979,Championship,2024,2025-04-08,Preston,Cardiff,2,2,1,1,D
4980,Championship,2024,2025-04-08,Sheffield Utd,Millwall,0,1,0,0,A
4981,Championship,2024,2025-04-08,Blackburn,Sheffield Wednesday,2,2,0,2,D
4982,Championship,2024,2025-04-08,Derby,Burnley,0,0,0,0,D
4983,Championship,2024,2025-04-08,Norwich,Sunderland,0,0,0,0,D
4984,Championship,2024,2025-04-08,Stoke City,Luton,1,1,0,1,D
4985,Championship,2024,2025-04-08,Middlesbrough,Leeds,0,1,0,0,A
4986,Championship,2024,2025-04-09,Swansea,Plymouth,3,0,3,0,H
4987,Championship,2024,2025-04-09,Oxford United,QPR,1,3,0,1,A
4988,Championship,2024,2025-04-09,Coventry,Portsmouth,1,0,0,1,H
4989,Championship,2024,2025-04-11,Burnley,Norwich,2,1,2,0,H
4990,Championship,2024,2025-04-12,Leeds,Preston,2,1,2,0,H
4991,Championship,2024,2025-04-12,Plymouth,Sheffield Utd,2,1,0,2,H
4992,Championship,2024,2025-04-12,Cardiff,Stoke City,0,1,0,0,A
4993,Championship,2024,2025-04-12,Millwall,Middlesbrough,1,0,0,1,H
4994,Championship,2024,2025-04-12,West Brom,Watford,2,1,1,1,H
4995,Championship,2024,2025-04-12,QPR,Bristol City,1,1,1,0,D
4996,Championship,2024,2025-04-12,Sheffield Wednesday,Oxford United,0,1,0,0,A
4997,Championship,2024,2025-04-12,Sunderland,Swansea,0,1,0,0,A
4998,Championship,2024,2025-04-12,Portsmouth,Derby,2,2,0,2,D
4999,Championship,2024,2025-04-12,Luton,Blackburn,0,1,0,0,A
5000,Championship,2024,2025-04-14,Hull City,Coventry,1,1,0,1,D
5001,Championship,2024,2025-04-18,Derby,Luton,0,1,0,0,A
5002,Championship,2024,2025-04-18,Watford,Burnley,1,2,1,0,A
5003,Championship,2024,2025-04-18,Bristol City,Sunderland,2,1,0,2,H
5004,Championship,2024,2025-04-18,Preston,QPR,1,2,1,0,A
5005,Championship,2024,2025-04-18,Blackburn,Millwall,4,1,2,2,H
5006,Championship,2024,2025-04-18,Middlesbrough,Plymouth,2,1,1,1,H
5007,Championship,2024,2025-04-18,Norwich,Portsmouth,3,5,1,2,A
5008,Championship,2024,2025-04-18,Stoke City,Sheffield Wednesday,2,0,1,1,H
5009,Championship,2024,2025-04-18,Swansea,Hull City,1,0,0,1,H
5010,Championship,2024,2025-04-18,Coventry,West Brom,2,0,1,1,H
5011,Championship,2024,2025-04-18,Sheffield Utd,Cardiff,2,0,1,1,H
5012,Championship,2024,2025-04-18,Oxford United,Leeds,0,1,0,0,A
5013,Championship,2024,2025-04-21,Cardiff,Oxford United,1,1,0,1,D
5014,Championship,2024,2025-04-21,Millwall,Norwich,3,1,2,1,H
5015,Championship,2024,2025-04-21,West Brom,Derby,1,3,0,1,A
5016,Championship,2024,2025-04-21,Leeds,Stoke City,6,0,5,1,H
5017,Championship,2024,2025-04-21,Hull City,Preston,2,1,0,2,H
5018,Championship,2024,2025-04-21,QPR,Swansea,1,2,0,1,A
5019,Championship,2024,2025-04-21,Sheffield Wednesday,Middlesbrough,2,1,0,2,H
5020,Championship,2024,2025-04-21,Sunderland,Blackburn,0,1,0,0,A
5021,Championship,2024,2025-04-21,Portsmouth,Watford,1,0,1,0,H
5022,Championship,2024,2025-04-21,Plymouth,Coventry,3,1,2,1,H
5023,Championship,2024,2025-04-21,Luton,Bristol City,3,1,0,3,H
5024,Championship,2024,2025-04-21,Burnley,Sheffield Utd,2,1,2,0,H
5025,Championship,2024,2025-04-25,Stoke City,Sheffield Utd,0,2,0,0,A
5026,Championship,2024,2025-04-26,QPR,Burnley,0,5,0,0,A
5027,Championship,2024,2025-04-26,Luton,Coventry,1,0,0,1,H
5028,Championship,2024,2025-04-26,Cardiff,West Brom,0,0,0,0,D
5029,Championship,2024,2025-04-26,Millwall,Swansea,1,0,1,0,H
5030,Championship,2024,2025-04-26,Preston,Plymouth,1,2,0,1,A
5031,Championship,2024,2025-04-26,Hull City,Derby,0,1,0,0,A
5032,Championship,2024,2025-04-26,Blackburn,Watford,2,1,0,2,H
5033,Championship,2024,2025-04-26,Middlesbrough,Norwich,0,0,0,0,D
5034,Championship,2024,2025-04-26,Sheffield Wednesday,Portsmouth,1,1,1,0,D
5035,Championship,2024,2025-04-26,Oxford United,Sunderland,2,0,1,1,H
5036,Championship,2024,2025-04-28,Leeds,Bristol City,4,0,1,3,H
5037,Championship,2024,2025-05-03,Watford,Sheffield Wednesday,1,1,1,0,D
5038,Championship,2024,2025-05-03,Burnley,Millwall,3,1,1,2,H
5039,Championship,2024,2025-05-03,Bristol City,Preston,2,2,0,2,D
5040,Championship,2024,2025-05-03,West Brom,Luton,5,3,3,2,H
5041,Championship,2024,2025-05-03,Sheffield Utd,Blackburn,1,1,0,1,D
5042,Championship,2024,2025-05-03,Derby,Stoke City,0,0,0,0,D
5043,Championship,2024,2025-05-03,Norwich,Cardiff,4,2,3,1,H
5044,Championship,2024,2025-05-03,Swansea,Oxford United,3,3,1,2,D
5045,Championship,2024,2025-05-03,Sunderland,QPR,0,1,0,0,A
5046,Championship,2024,2025-05-03,Coventry,Middlesbrough,2,0,1,1,H
5047,Championship,2024,2025-05-03,Portsmouth,Hull City,1,1,0,1,D
5048,Championship,2024,2025-05-03,Plymouth,Leeds,1,2,1,0,A
5049,Championship,2024,2025-05-08,Bristol City,Sheffield Utd,0,3,0,0,A
5050,Championship,2024,2025-05-09,Coventry,Sunderland,1,2,0,1,A
5051,Championship,2024,2025-05-12,Sheffield Utd,Bristol City,3,0,1,2,H
5052,Championship,2024,2025-05-24,Sheffield Utd,Sunderland,1,2,1,0,A
