league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
ecosse,2024,2025-01-02,Heart Of Midlothian,Motherwell,1,0,1,0,H
ecosse,2024,2025-01-02,Rangers,Celtic,3,0,1,2,H
ecosse,2024,2025-01-02,ST Johnstone,Hibernian,1,1,1,0,D
ecosse,2024,2025-01-02,Dundee,Dundee Utd,1,2,0,1,A
ecosse,2024,2025-01-05,Hibernian,Rangers,3,3,1,2,D
ecosse,2024,2025-01-05,Motherwell,Aberdeen,2,0,2,0,H
ecosse,2024,2025-01-05,Celtic,ST Mirren,3,0,2,1,H
ecosse,2024,2025-01-05,Kilmarnock,Ross County,0,1,0,0,A
ecosse,2024,2025-01-05,ST Johnstone,Dundee,1,3,0,1,A
ecosse,2024,2025-01-05,Dundee Utd,Heart Of Midlothian,0,1,0,0,A
ecosse,2024,2025-01-08,Celtic,Dundee Utd,2,0,1,1,H
ecosse,2024,2025-01-08,Kilmarnock,Motherwell,0,0,0,0,D
ecosse,2024,2025-01-09,Dundee,Rangers,1,1,1,0,D
ecosse,2024,2025-01-11,Ross County,Celtic,1,4,0,1,A
ecosse,2024,2025-01-11,Hibernian,Motherwell,3,1,2,1,H
ecosse,2024,2025-01-11,ST Mirren,Dundee Utd,0,1,0,0,A
ecosse,2024,2025-01-12,Aberdeen,Heart Of Midlothian,0,0,0,0,D
ecosse,2024,2025-01-12,Rangers,ST Johnstone,3,1,3,0,H
ecosse,2024,2025-01-14,Dundee,Celtic,3,3,1,2,D
ecosse,2024,2025-01-15,Rangers,Aberdeen,3,0,1,2,H
ecosse,2024,2025-01-25,Aberdeen,ST Mirren,0,3,0,0,A
ecosse,2024,2025-01-25,Heart Of Midlothian,Kilmarnock,3,2,1,2,H
ecosse,2024,2025-01-25,ST Johnstone,Motherwell,2,1,0,2,H
ecosse,2024,2025-01-25,Ross County,Hibernian,1,1,0,1,D
ecosse,2024,2025-01-26,Dundee Utd,Rangers,1,3,1,0,A
ecosse,2024,2025-02-01,Hibernian,Aberdeen,2,0,1,1,H
ecosse,2024,2025-02-01,ST Mirren,ST Johnstone,0,1,0,0,A
ecosse,2024,2025-02-01,Dundee,Heart Of Midlothian,0,6,0,0,A
ecosse,2024,2025-02-01,Kilmarnock,Dundee Utd,1,0,0,1,H
ecosse,2024,2025-02-02,Motherwell,Celtic,1,3,1,0,A
ecosse,2024,2025-02-02,Rangers,Ross County,4,0,3,1,H
ecosse,2024,2025-02-05,Celtic,Dundee,6,0,2,4,H
ecosse,2024,2025-02-15,Celtic,Dundee Utd,3,0,2,1,H
ecosse,2024,2025-02-15,Kilmarnock,ST Johnstone,3,1,1,2,H
ecosse,2024,2025-02-15,Dundee,Aberdeen,1,2,0,1,A
ecosse,2024,2025-02-15,Motherwell,Ross County,0,3,0,0,A
ecosse,2024,2025-02-16,Heart Of Midlothian,Rangers,1,3,0,1,A
ecosse,2024,2025-02-16,ST Mirren,Hibernian,0,0,0,0,D
ecosse,2024,2025-02-22,Hibernian,Celtic,2,1,2,0,H
ecosse,2024,2025-02-22,Aberdeen,Kilmarnock,1,0,0,1,H
ecosse,2024,2025-02-22,Rangers,ST Mirren,0,2,0,0,A
